time	GasIn	Tout
6661	0	294.872
6662	0	294.859
6663	0	294.846
6664	0	294.849
6665	0	294.857
6666	0	294.832
6667	0	294.818
6668	0	294.817
6669	0	294.812
6670	0	294.802
6671	0	294.817
6672	121.0383	294.801
6674	0	294.801
6675	0	294.783
6676	244.4206	294.788
6677	182.72945	294.79
6678	0	294.792
6679	0	294.77
6680	0	294.776
6681	0	294.771
6682	0	294.766
6683	0	294.76
6684	59.34715	294.75
6685	0	294.753
6686	0	294.753
6687	0	294.754
6688	182.72945	294.735
6689	0	294.753
6690	0	294.743
6691	0	294.729
6692	0	294.717
6693	182.72945	294.733
6694	0	294.723
6695	0	294.715
6696	121.0383	294.716
6697	0	294.713
6699	0	294.698
6700	0	294.712
6701	0	294.716
6702	121.0383	294.708
6703	0	294.715
6704	121.0383	294.69
6705	0	294.697
6706	0	294.706
6707	59.34715	294.69
6708	0	294.693
6709	59.34715	294.688
6710	0	294.672
6711	0	294.672
6712	0	294.672
6713	0	294.671
6714	0	294.663
6715	0	294.663
6716	0	294.656
6717	0	294.65
6718	0	294.653
6719	0	294.615
6720	0	294.637
6721	0	294.643
6722	0	294.634
6724	0	294.634
6725	182.72945	294.633
6726	0	294.637
6727	0	294.628
6728	0	294.615
6729	0	294.615
6730	59.34715	294.626
6731	0	294.614
6732	0	294.616
6733	0	294.622
6734	59.34715	294.627
6735	0	294.61
6736	0	294.615
6737	0	294.606
6738	0	294.602
6739	0	294.599
6740	0	294.589
6741	0	294.611
6742	0	294.603
6743	0	294.608
6744	0	294.57
6745	0	294.582
6746	0	294.579
6748	0	294.576
6749	0	294.582
6750	0	294.572
6751	0	294.579
6752	0	294.575
6753	0	294.573
6754	0	294.591
6755	0	294.585
6756	0	294.565
6757	0	294.559
6758	0	294.567
6759	59.34715	294.571
6760	0	294.571
6761	0	294.574
6762	0	294.563
6763	0	294.56
6764	0	294.556
6765	0	294.564
6766	121.0383	294.551
6767	0	294.547
6768	0	294.542
6769	0	294.548
6770	0	294.543
6771	0	294.559
6773	0	294.553
6774	0	294.548
6775	0	294.544
6776	0	294.544
6777	0	294.543
6778	0	294.54
6779	0	294.531
6780	0	294.537
6781	0	294.545
6782	244.4206	294.53
6783	0	294.544
6784	0	294.535
6785	0	294.545
6786	59.34715	294.523
6787	59.34715	294.524
6788	0	294.53
6789	0	294.528
6790	0	294.522
6791	0	294.524
6792	0	294.527
6793	59.34715	294.537
6794	0	294.516
6795	0	294.516
6797	0	294.522
6798	0	294.515
6799	0	294.507
6800	0	294.518
6801	0	294.515
6802	0	294.501
6803	0	294.504
6804	0	294.506
6805	59.34715	294.502
6806	0	294.508
6807	0	294.501
6808	0	294.5
6809	0	294.508
6810	0	294.5
6811	0	294.504
6812	0	294.492
6813	59.34715	294.492
6814	0	294.503
6815	0	294.505
6816	0	294.504
6817	0	294.488
6818	0	294.492
6819	0	294.491
6820	0	294.492
6822	0	294.485
6823	0	294.493
6824	0	294.489
6825	0	294.483
6826	0	294.485
6827	0	294.477
6828	0	294.477
6829	0	294.482
6830	0	294.478
6831	0	294.471
6832	0	294.478
6833	0	294.476
6834	0	294.476
6835	0	294.475
6836	0	294.477
6837	0	294.467
6838	59.34715	294.484
6839	0	294.469
6840	0	294.471
6841	0	294.477
6842	0	294.465
6843	0	294.487
6844	59.34715	294.48
6846	0	294.465
6847	0	294.466
6848	0	294.448
6849	0	294.464
6850	0	294.462
6851	0	294.464
6852	59.34715	294.465
6853	0	294.459
6854	182.72945	294.475
6855	59.34715	294.461
6856	0	294.467
6857	0	294.467
6858	0	294.461
6859	182.72945	294.452
6860	0	294.451
6861	0	294.444
6862	0	294.45
6863	0	294.459
6864	0	294.456
6865	0	294.444
6866	0	294.466
6867	0	294.447
6868	0	294.445
6869	0	294.439
6871	0	294.445
6872	0	294.452
6873	0	294.455
6874	121.0383	294.454
6875	0	294.45
6876	0	294.438
6877	0	294.45
6878	0	294.428
6879	121.0383	294.448
6880	59.34715	294.455
6881	0	294.413
6882	0	294.417
6883	0	294.371
6884	0	294.336
6885	0	294.346
6886	873.67033	294.389
6887	7992.82904	294.463
6888	11731.31273	294.57
6889	13002.15042	294.726
6890	13446.3267	295.444
6891	14458.06156	296.897
6892	15037.95837	299.102
6893	15284.72297	302.505
6895	15543.8258	306.395
6896	15667.2081	309.692
6897	15605.51695	312.224
6898	15667.2081	314.097
6899	15988.00208	315.465
6900	16111.38438	316.528
6901	16234.76668	317.338
6902	16370.48721	317.949
6903	16111.38438	318.325
6904	16111.38438	318.653
6905	16370.48721	318.873
6906	16617.25181	319.048
6907	16555.56066	319.24
6908	16617.25181	319.283
6909	16617.25181	319.412
6910	17184.81039	319.472
6911	17258.83977	319.524
6912	17382.22207	319.675
6913	17505.60437	319.737
6914	17505.60437	319.879
6915	17826.39835	320.025
6916	17764.7072	320.138
6917	17628.98667	320.326
6918	17505.60437	320.364
6920	17567.29552	320.499
6921	17505.60437	320.635
6922	17505.60437	320.729
6923	17505.60437	320.834
6924	17567.29552	320.951
6925	17505.60437	320.989
6926	17382.22207	321.049
6927	17184.81039	321.042
6928	17628.98667	321.064
6929	17567.29552	321.038
6930	17628.98667	321.048
6931	17628.98667	321.086
6932	17703.01605	321.12
6933	17505.60437	321.156
6934	17320.53092	321.178
6935	17505.60437	321.216
6936	17505.60437	321.203
6937	17382.22207	321.202
6938	17382.22207	321.168
6939	17505.60437	321.24
6940	17184.81039	321.219
6941	16740.63411	321.257
6942	17443.91322	321.236
6944	17382.22207	321.276
6945	17184.81039	321.266
6946	16999.73694	321.257
6947	17320.53092	321.27
6948	17184.81039	321.232
6949	17443.91322	321.247
6950	16999.73694	321.16
6951	17184.81039	321.187
6952	17320.53092	321.164
6953	17258.83977	321.146
6954	17258.83977	321.061
6955	17567.29552	321.027
6956	17184.81039	321.01
6957	17382.22207	320.961
6958	17258.83977	320.996
6959	17184.81039	321.016
6960	17258.83977	321.042
6961	17764.7072	321.071
6962	17382.22207	321.065
6963	17320.53092	321.103
6964	17382.22207	321.133
6965	17320.53092	321.178
6966	17382.22207	321.163
6967	17320.53092	321.242
6969	17505.60437	321.259
6970	17628.98667	321.262
6971	17382.22207	321.329
6972	17258.83977	321.284
6973	17123.11924	321.306
6974	17258.83977	321.29
6975	17382.22207	321.264
6976	17258.83977	321.254
6977	18073.16295	321.267
6978	17320.53092	321.212
6979	17258.83977	321.279
6980	17320.53092	321.162
6981	17258.83977	321.243
6982	17258.83977	321.249
6983	17320.53092	321.279
6984	17320.53092	321.227
6985	17320.53092	321.211
6986	17258.83977	321.271
6987	16678.94296	321.266
6988	17320.53092	321.285
6989	17320.53092	321.274
6990	17320.53092	321.286
6991	17320.53092	321.249
6992	17382.22207	321.229
6994	17258.83977	321.192
6995	17320.53092	321.178
6996	17567.29552	321.216
6997	17184.81039	321.178
6998	17505.60437	321.18
6999	17505.60437	321.191
7000	17443.91322	321.173
7001	17258.83977	321.229
7002	17258.83977	321.268
7003	17320.53092	321.249
7004	17123.11924	321.27
7005	17258.83977	321.228
7006	17320.53092	321.255
7007	17258.83977	321.324
7008	17123.11924	321.294
7009	16999.73694	321.297
7010	17123.11924	321.323
7011	17258.83977	321.292
7012	17320.53092	321.273
7013	17764.7072	321.279
7014	17258.83977	321.234
7015	17061.42809	321.243
7016	17123.11924	321.232
7018	17443.91322	321.183
7019	17320.53092	321.141
7020	17184.81039	321.175
7021	17258.83977	321.217
7022	17443.91322	321.219
7023	17382.22207	321.214
7024	17443.91322	321.265
7025	17443.91322	321.271
7026	17258.83977	321.24
7027	17320.53092	321.298
7028	17567.29552	321.32
7029	17382.22207	321.301
7030	17320.53092	321.326
7031	17320.53092	321.294
7032	17123.11924	321.351
7033	17443.91322	321.298
7034	17184.81039	321.344
7035	17123.11924	321.348
7036	17320.53092	321.302
7037	17258.83977	321.33
7038	17258.83977	321.289
7039	17443.91322	321.26
7040	17184.81039	321.287
7041	17258.83977	321.277
7043	17443.91322	321.31
7044	17258.83977	321.33
7045	17184.81039	321.295
7046	17258.83977	321.363
7047	17443.91322	321.359
7048	17382.22207	321.316
7049	17382.22207	321.325
7050	17382.22207	321.307
7051	17184.81039	321.322
7052	16938.04579	321.331
7053	17184.81039	321.344
7054	17443.91322	321.297
7055	17184.81039	321.261
7056	17320.53092	321.326
7057	17258.83977	321.257
7058	17258.83977	321.303
7059	16740.63411	321.275
7060	17061.42809	321.314
7061	17320.53092	321.295
7062	17258.83977	321.319
7063	17123.11924	321.321
7064	17061.42809	321.319
7065	17258.83977	321.315
7067	17258.83977	321.319
7068	16999.73694	321.272
7069	17184.81039	321.297
7070	17320.53092	321.286
7071	17184.81039	321.232
7072	17123.11924	321.241
7073	17382.22207	321.272
7074	17382.22207	321.221
7075	17382.22207	321.217
7076	17320.53092	321.219
7077	17382.22207	321.186
7078	17382.22207	321.205
7079	17320.53092	321.214
7080	17258.83977	321.278
7081	17949.78065	321.244
7082	17184.81039	321.235
7083	17184.81039	321.299
7084	17382.22207	321.275
7085	17443.91322	321.227
7086	17184.81039	321.256
7087	17382.22207	321.243
7088	17567.29552	321.278
7089	17382.22207	321.275
7090	17184.81039	321.302
7092	17061.42809	321.272
7093	17123.11924	321.259
7094	17443.91322	321.297
7095	17184.81039	321.305
7096	17443.91322	321.28
7097	17382.22207	321.301
7098	17320.53092	321.283
7099	17184.81039	321.277
7100	17320.53092	321.319
7101	17382.22207	321.318
7102	17443.91322	321.295
7103	17258.83977	321.341
7104	17184.81039	321.353
7105	17258.83977	321.352
7106	17123.11924	321.383
7107	17258.83977	321.316
7108	17258.83977	321.354
7109	17258.83977	321.337
7110	17382.22207	321.346
7111	17505.60437	321.304
7112	17123.11924	321.265
7113	17320.53092	321.212
7114	17382.22207	321.251
7116	17382.22207	321.197
7117	17628.98667	321.209
7118	17382.22207	321.224
7119	17505.60437	321.276
7120	17505.60437	321.285
7121	17826.39835	321.263
7122	17320.53092	321.308
7123	17320.53092	321.308
7124	18653.05976	321.318
7125	17258.83977	321.357
7126	17382.22207	321.371
7127	17061.42809	321.392
7128	17258.83977	321.354
7129	17123.11924	321.393
7130	17505.60437	321.335
7131	17826.39835	321.366
7132	17320.53092	321.362
7133	17061.42809	321.331
7134	17061.42809	321.344
7135	17184.81039	321.307
7136	17184.81039	321.316
7137	17258.83977	321.242
7138	17061.42809	321.223
7139	17184.81039	321.269
7141	17320.53092	321.227
7142	17258.83977	321.218
7143	17061.42809	321.155
7144	17320.53092	321.229
7145	17184.81039	321.175
7146	17320.53092	321.192
7147	17567.29552	321.223
7148	17258.83977	321.2
7149	17258.83977	321.306
7150	17184.81039	321.27
7151	17258.83977	321.258
7152	17123.11924	321.293
7153	17320.53092	321.347
7154	17061.42809	321.383
7155	16876.35464	321.404
7156	17628.98667	321.4
7157	17061.42809	321.333
7158	17123.11924	321.36
7159	17320.53092	321.335
7160	16876.35464	321.266
7161	17123.11924	321.253
7162	17184.81039	321.211
7163	17061.42809	321.239
7164	17258.83977	321.183
7166	17443.91322	321.181
7167	17382.22207	321.22
7168	17505.60437	321.167
7169	17258.83977	321.192
7170	17320.53092	321.166
7171	17320.53092	321.218
7172	17123.11924	321.219
7173	17258.83977	321.263
7174	17258.83977	321.258
7175	17184.81039	321.306
7176	17123.11924	321.305
7177	17184.81039	321.329
7178	17505.60437	321.306
7179	17258.83977	321.293
7180	17258.83977	321.334
7181	16814.66349	321.276
7182	17320.53092	321.231
7183	17123.11924	321.304
7184	17061.42809	321.248
7185	17443.91322	321.252
7186	17382.22207	321.308
7187	17320.53092	321.28
7188	17382.22207	321.353
7190	17258.83977	321.399
7191	17184.81039	321.34
7192	17320.53092	321.36
7193	17258.83977	321.379
7194	17258.83977	321.329
7195	17258.83977	321.379
7196	17320.53092	321.351
7197	16999.73694	321.34
7198	17123.11924	321.349
7199	16555.56066	321.338
7200	16999.73694	321.281
7201	17123.11924	321.322
7202	16678.94296	321.309
7203	17123.11924	321.26
7204	17123.11924	321.277
7205	17258.83977	321.243
7206	17184.81039	321.259
7207	17258.83977	321.22
7208	17320.53092	321.206
7209	17123.11924	321.182
7210	17061.42809	321.151
7211	17123.11924	321.17
7212	16999.73694	321.208
7213	17061.42809	321.195
7215	17382.22207	321.174
7216	17184.81039	321.183
7217	17258.83977	321.152
7218	17320.53092	321.141
7219	17258.83977	321.161
7220	17184.81039	321.177
7221	17184.81039	321.217
7222	16938.04579	321.188
7223	17123.11924	321.219
7224	17258.83977	321.205
7225	17061.42809	321.194
7226	17382.22207	321.233
7227	17258.83977	321.242
7228	17258.83977	321.245
7229	17123.11924	321.233
7230	17123.11924	321.245
7231	17123.11924	321.191
7232	17443.91322	321.19
7233	17061.42809	321.218
7234	17258.83977	321.237
7235	17123.11924	321.167
7236	17061.42809	321.19
7237	17184.81039	321.21
7239	17258.83977	321.196
7240	17184.81039	321.146
7241	17061.42809	321.12
7242	16999.73694	321.108
7243	17184.81039	321.141
7244	17258.83977	321.148
7245	17258.83977	321.171
7246	16740.63411	321.133
7247	17184.81039	321.172
7248	17888.0895	321.198
7249	16999.73694	321.176
7250	17184.81039	321.182
7251	17061.42809	321.279
7252	17184.81039	321.255
7253	17184.81039	321.257
7254	16999.73694	321.268
7255	16876.35464	321.251
7256	17123.11924	321.235
7257	17123.11924	321.252
7258	17184.81039	321.184
7259	17061.42809	321.161
7260	17258.83977	321.185
7261	17505.60437	321.109
7262	16814.66349	321.152
7264	16999.73694	321.148
7265	17061.42809	321.156
7266	17184.81039	321.197
7267	16999.73694	321.216
7268	17320.53092	321.253
7269	17184.81039	321.175
7270	17123.11924	321.175
7271	17123.11924	321.141
7272	16999.73694	321.157
7273	17258.83977	321.179
7274	17123.11924	321.193
7275	17764.7072	321.181
7276	17320.53092	321.148
7277	17184.81039	321.182
7278	17258.83977	321.254
7279	17123.11924	321.194
7280	17258.83977	321.242
7281	17184.81039	321.272
7282	17320.53092	321.281
7283	17258.83977	321.316
7284	16999.73694	321.299
7285	16999.73694	321.271
7286	17061.42809	321.327
7287	17320.53092	321.293
7289	17382.22207	321.263
7290	16938.04579	321.253
7291	17184.81039	321.246
7292	17123.11924	321.194
7293	17258.83977	321.147
7294	17258.83977	321.156
7295	17123.11924	321.174
7296	17382.22207	321.203
7297	17184.81039	321.24
7298	17320.53092	321.219
7299	17258.83977	321.221
7300	17258.83977	321.226
7301	17382.22207	321.243
7302	17061.42809	321.278
7303	16876.35464	321.311
7304	17061.42809	321.304
7305	17258.83977	321.306
7306	17382.22207	321.275
7307	16938.04579	321.232
7308	17505.60437	321.231
7309	17443.91322	321.189
7310	17505.60437	321.217
7311	17061.42809	321.193
7313	17184.81039	321.157
7314	17505.60437	321.205
7315	17184.81039	321.244
7316	16999.73694	321.271
7317	17258.83977	321.236
7318	16999.73694	321.27
7319	16938.04579	321.256
7320	16876.35464	321.276
7321	17061.42809	321.284
7322	17061.42809	321.289
7323	16740.63411	321.272
7324	17184.81039	321.247
7325	17258.83977	321.233
7326	17123.11924	321.196
7327	17258.83977	321.177
7328	17628.98667	321.177
7329	18073.16295	321.142
7330	17184.81039	321.149
7331	17123.11924	321.141
7332	17123.11924	321.159
7333	17703.01605	321.187
7334	16999.73694	321.207
7335	17061.42809	321.22
7336	17184.81039	321.261
7338	17123.11924	321.213
7339	17320.53092	321.171
7340	17184.81039	321.167
7341	17184.81039	321.162
7342	17123.11924	321.156
7343	17184.81039	321.134
7344	17184.81039	321.108
7345	16555.56066	321.131
7346	17184.81039	321.186
7347	17258.83977	321.157
7348	17184.81039	321.205
7349	17123.11924	321.176
7350	17184.81039	321.216
7351	17258.83977	321.235
7352	16938.04579	321.217
7353	16938.04579	321.201
7354	17443.91322	321.217
7355	17320.53092	321.205
7356	16938.04579	321.234
7357	16999.73694	321.238
7358	17258.83977	321.195
7359	17184.81039	321.225
7360	17382.22207	321.251
7362	17123.11924	321.25
7363	17184.81039	321.236
7364	17184.81039	321.25
7365	17258.83977	321.238
7366	17123.11924	321.187
7367	17258.83977	321.184
7368	17061.42809	321.184
7369	16999.73694	321.209
7370	17258.83977	321.217
7371	17184.81039	321.171
7372	17184.81039	321.199
7373	17258.83977	321.236
7374	17443.91322	321.205
7375	17258.83977	321.174
7376	17061.42809	321.139
7377	17123.11924	321.152
7378	16999.73694	321.16
7379	17061.42809	321.152
7380	17382.22207	321.171
7381	17184.81039	321.144
7382	16999.73694	321.145
7383	17184.81039	321.154
7384	17061.42809	321.113
7385	17320.53092	321.123
7387	17123.11924	321.135
7388	17184.81039	321.166
7389	16938.04579	321.138
7390	17184.81039	321.14
7391	17123.11924	321.2
7392	17123.11924	321.155
7393	17184.81039	321.137
7394	17320.53092	321.183
7395	17258.83977	321.191
7396	17382.22207	321.196
7397	17123.11924	321.241
7398	17184.81039	321.244
7399	17061.42809	321.284
7400	17061.42809	321.283
7401	16938.04579	321.304
7402	16938.04579	321.27
7403	16876.35464	321.276
7404	16938.04579	321.233
7405	16938.04579	321.225
7406	17061.42809	321.206
7407	17184.81039	321.184
7408	16678.94296	321.126
7409	16999.73694	321.124
7411	17184.81039	321.072
7412	17258.83977	321.074
7413	16814.66349	321.09
7414	17061.42809	321.068
7415	16999.73694	321.091
7416	17061.42809	321.153
7417	16814.66349	321.18
7418	17123.11924	321.143
7419	17320.53092	321.191
7420	17320.53092	321.157
7421	16938.04579	321.176
7422	17258.83977	321.172
7423	16999.73694	321.168
7424	17258.83977	321.198
7425	17123.11924	321.239
7426	17320.53092	321.206
7427	17123.11924	321.19
7428	17123.11924	321.212
7429	17258.83977	321.228
7430	17123.11924	321.251
7431	17061.42809	321.283
7432	17123.11924	321.241
7433	17123.11924	321.207
7434	17184.81039	321.2
7436	17123.11924	321.153
7437	17320.53092	321.155
7438	17320.53092	321.135
7439	17258.83977	321.095
7440	17258.83977	321.138
7441	17258.83977	321.184
7442	17258.83977	321.194
7443	16876.35464	321.233
7444	17258.83977	321.182
7445	17123.11924	321.28
7446	17123.11924	321.237
7447	17258.83977	321.241
7448	17258.83977	321.198
7449	18011.4718	321.216
7450	17184.81039	321.231
7451	17061.42809	321.168
7452	17258.83977	321.162
7453	17320.53092	321.142
7454	17123.11924	321.165
7455	17258.83977	321.212
7456	16999.73694	321.221
7457	17061.42809	321.211
7458	17184.81039	321.229
7459	17123.11924	321.246
7461	17061.42809	321.259
7462	16999.73694	321.271
7463	16938.04579	321.246
7464	17184.81039	321.221
7465	17320.53092	321.24
7466	16999.73694	321.176
7467	17258.83977	321.183
7468	17184.81039	321.141
7469	17320.53092	321.157
7470	17123.11924	321.126
7471	16493.86951	321.131
7472	17061.42809	321.143
7473	17382.22207	321.191
7474	17184.81039	321.24
7475	17320.53092	321.201
7476	16876.35464	321.209
7477	17258.83977	321.227
7478	17258.83977	321.204
7479	17382.22207	321.223
7480	17258.83977	321.23
7481	17258.83977	321.25
7482	17826.39835	321.212
7483	17320.53092	321.222
7485	17320.53092	321.211
7486	17320.53092	321.199
7487	17184.81039	321.244
7488	17123.11924	321.205
7489	17320.53092	321.234
7490	17320.53092	321.208
7491	17184.81039	321.241
7492	17123.11924	321.23
7493	17184.81039	321.203
7494	17184.81039	321.227
7495	17123.11924	321.25
7496	17061.42809	321.199
7497	16938.04579	321.252
7498	17184.81039	321.194
7499	17123.11924	321.229
7500	17258.83977	321.179
7501	17184.81039	321.077
7502	17628.98667	321.066
7503	17123.11924	321.121
7504	17061.42809	321.122
7505	17123.11924	321.098
7506	17184.81039	321.114
7507	17382.22207	321.091
7508	17123.11924	321.109
7510	17123.11924	321.143
7511	17382.22207	321.153
7512	16938.04579	321.104
7513	17320.53092	321.159
7514	17258.83977	321.123
7515	17184.81039	321.15
7516	17258.83977	321.255
7517	17184.81039	321.253
7518	17382.22207	321.211
7519	17123.11924	321.249
7520	17382.22207	321.244
7521	17258.83977	321.255
7522	17123.11924	321.286
7523	17320.53092	321.268
7524	17184.81039	321.279
7525	17123.11924	321.258
7526	16999.73694	321.3
7527	17184.81039	321.316
7528	17184.81039	321.265
7529	17123.11924	321.292
7530	17123.11924	321.244
7531	16938.04579	321.23
7532	17184.81039	321.194
7534	17123.11924	321.184
7535	17184.81039	321.157
