Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)	Gas Flow (V)
5:25:49 PM	46.940	27.441	23.942	-56114.052	-56114.052	-56131.338	-56131.338	-56131.338	-56114.052	-56114.052	-56131.338	-56131.338	-56131.338	-56115.315	-56115.315	-56115.315	-56115.315	-56115.315	-56115.315	1377.206	1377.206	43.652	40.337	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:25:50 PM	46.862	27.444	23.944	-56114.575	-56114.575	-56131.888	-56131.888	-56131.888	-56114.575	-56114.575	-56131.888	-56131.888	-56131.888	-56115.871	-56115.871	-56115.871	-56115.871	-56115.871	-56115.871	1377.204	1377.204	43.532	40.257	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:25:51 PM	46.822	27.453	23.956	-56116.128	-56116.128	-56133.394	-56133.394	-56133.394	-56116.128	-56116.128	-56133.394	-56133.394	-56133.394	-56117.381	-56117.381	-56117.381	-56117.381	-56117.381	-56117.381	1377.209	1377.209	43.410	40.181	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:25:52 PM	46.799	27.427	23.938	-56115.649	-56115.649	-56132.951	-56132.951	-56132.951	-56115.649	-56115.649	-56132.951	-56132.951	-56132.951	-56116.931	-56116.931	-56116.931	-56116.931	-56116.931	-56116.931	1377.200	1377.200	43.279	40.096	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
5:25:53 PM	46.781	27.432	23.938	-56116.264	-56116.264	-56133.529	-56133.529	-56133.529	-56116.264	-56116.264	-56133.529	-56133.529	-56133.529	-56117.498	-56117.498	-56117.498	-56117.498	-56117.498	-56117.498	1377.204	1377.204	43.191	40.044	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:25:54 PM	46.783	27.437	23.950	-56115.418	-56115.418	-56132.678	-56132.678	-56132.678	-56115.418	-56115.418	-56132.678	-56132.678	-56132.678	-56116.663	-56116.663	-56116.663	-56116.663	-56116.663	-56116.663	1377.202	1377.202	43.089	39.981	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:25:55 PM	46.798	27.435	23.945	-56115.698	-56115.698	-56132.955	-56132.955	-56132.955	-56115.698	-56115.698	-56132.955	-56132.955	-56132.955	-56116.940	-56116.940	-56116.940	-56116.940	-56116.940	-56116.940	1377.199	1377.199	42.975	39.931	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
5:25:56 PM	46.808	27.423	23.950	-56115.855	-56115.855	-56133.144	-56133.144	-56133.144	-56115.855	-56115.855	-56133.144	-56133.144	-56133.144	-56117.150	-56117.150	-56117.150	-56117.150	-56117.150	-56117.150	1377.194	1377.194	42.893	39.870	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:25:57 PM	46.818	27.429	23.956	-56114.288	-56114.288	-56131.569	-56131.569	-56131.569	-56114.288	-56114.288	-56131.569	-56131.569	-56131.569	-56115.565	-56115.565	-56115.565	-56115.565	-56115.565	-56115.565	1377.195	1377.195	42.786	39.808	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:25:58 PM	46.854	27.428	23.935	-56113.346	-56113.346	-56130.576	-56130.576	-56130.576	-56113.346	-56113.346	-56130.576	-56130.576	-56130.576	-56114.599	-56114.599	-56114.599	-56114.599	-56114.599	-56114.599	1377.195	1377.195	42.689	39.759	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
5:25:59 PM	46.884	27.438	23.973	-56115.480	-56115.480	-56132.772	-56132.772	-56132.772	-56115.480	-56115.480	-56132.772	-56132.772	-56132.772	-56116.749	-56116.749	-56116.749	-56116.749	-56116.749	-56116.749	1377.203	1377.203	42.611	39.722	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:00 PM	46.933	27.448	23.969	-56116.632	-56116.632	-56133.863	-56133.863	-56133.863	-56116.632	-56116.632	-56133.863	-56133.863	-56133.863	-56117.866	-56117.866	-56117.866	-56117.866	-56117.866	-56117.866	1377.208	1377.208	42.512	39.680	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:01 PM	46.957	27.425	23.965	-56113.962	-56113.962	-56131.214	-56131.214	-56131.214	-56113.962	-56113.962	-56131.214	-56131.214	-56131.214	-56115.247	-56115.247	-56115.247	-56115.247	-56115.247	-56115.247	1377.195	1377.195	42.415	39.623	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:02 PM	46.949	27.430	23.977	-56116.955	-56116.955	-56134.205	-56134.205	-56134.205	-56116.955	-56116.955	-56134.205	-56134.205	-56134.205	-56118.195	-56118.195	-56118.195	-56118.195	-56118.195	-56118.195	1377.202	1377.202	42.337	39.574	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
5:26:03 PM	46.953	27.439	23.990	-56116.554	-56116.554	-56133.814	-56133.814	-56133.814	-56116.554	-56116.554	-56133.814	-56133.814	-56133.814	-56117.783	-56117.783	-56117.783	-56117.783	-56117.783	-56117.783	1377.203	1377.203	42.247	39.518	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:04 PM	46.939	27.436	23.981	-56115.383	-56115.383	-56132.653	-56132.653	-56132.653	-56115.383	-56115.383	-56132.653	-56132.653	-56132.653	-56116.630	-56116.630	-56116.630	-56116.630	-56116.630	-56116.630	1377.200	1377.200	42.161	39.484	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:05 PM	46.931	27.437	23.983	-56115.185	-56115.185	-56132.453	-56132.453	-56132.453	-56115.185	-56115.185	-56132.453	-56132.453	-56132.453	-56116.456	-56116.456	-56116.456	-56116.456	-56116.456	-56116.456	1377.202	1377.202	42.089	39.436	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:06 PM	46.909	27.439	23.991	-56115.570	-56115.570	-56132.825	-56132.825	-56132.825	-56115.570	-56115.570	-56132.825	-56132.825	-56132.825	-56116.852	-56116.852	-56116.852	-56116.852	-56116.852	-56116.852	1377.201	1377.201	41.993	39.382	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:07 PM	46.871	27.437	23.983	-56116.938	-56116.938	-56134.156	-56134.156	-56134.156	-56116.938	-56116.938	-56134.156	-56134.156	-56134.156	-56118.141	-56118.141	-56118.141	-56118.141	-56118.141	-56118.141	1377.204	1377.204	41.919	39.353	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:08 PM	46.823	27.434	23.980	-56115.347	-56115.347	-56132.578	-56132.578	-56132.578	-56115.347	-56115.347	-56132.578	-56132.578	-56132.578	-56116.590	-56116.590	-56116.590	-56116.590	-56116.590	-56116.590	1377.202	1377.202	41.844	39.308	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:09 PM	46.758	27.433	23.983	-56116.259	-56116.259	-56133.545	-56133.545	-56133.545	-56116.259	-56116.259	-56133.545	-56133.545	-56133.545	-56117.520	-56117.520	-56117.520	-56117.520	-56117.520	-56117.520	1377.205	1377.205	41.765	39.275	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:10 PM	46.718	27.437	23.973	-56115.776	-56115.776	-56133.060	-56133.060	-56133.060	-56115.776	-56115.776	-56133.060	-56133.060	-56133.060	-56117.026	-56117.026	-56117.026	-56117.026	-56117.026	-56117.026	1377.204	1377.204	41.695	39.238	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:12 PM	46.687	27.437	23.986	-56114.838	-56114.838	-56132.114	-56132.114	-56132.114	-56114.838	-56114.838	-56132.114	-56132.114	-56132.114	-56116.101	-56116.101	-56116.101	-56116.101	-56116.101	-56116.101	1377.203	1377.203	41.622	39.199	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:13 PM	46.659	27.432	23.970	-56117.009	-56117.009	-56134.230	-56134.230	-56134.230	-56117.009	-56117.009	-56134.230	-56134.230	-56134.230	-56118.265	-56118.265	-56118.265	-56118.265	-56118.265	-56118.265	1377.198	1377.198	41.555	39.154	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:14 PM	46.651	27.419	23.960	-56116.087	-56116.087	-56133.339	-56133.339	-56133.339	-56116.087	-56116.087	-56133.339	-56133.339	-56133.339	-56117.332	-56117.332	-56117.332	-56117.332	-56117.332	-56117.332	1377.194	1377.194	41.501	39.131	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:15 PM	46.657	27.422	23.961	-56115.707	-56115.707	-56132.928	-56132.928	-56132.928	-56115.707	-56115.707	-56132.928	-56132.928	-56132.928	-56116.952	-56116.952	-56116.952	-56116.952	-56116.952	-56116.952	1377.200	1377.200	41.470	39.087	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:16 PM	46.656	27.437	23.964	-56114.376	-56114.376	-56131.625	-56131.625	-56131.625	-56114.376	-56114.376	-56131.625	-56131.625	-56131.625	-56115.608	-56115.608	-56115.608	-56115.608	-56115.608	-56115.608	1377.205	1377.205	41.453	39.066	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:17 PM	46.647	27.428	23.954	-56116.953	-56116.953	-56134.216	-56134.216	-56134.216	-56116.953	-56116.953	-56134.216	-56134.216	-56134.216	-56118.200	-56118.200	-56118.200	-56118.200	-56118.200	-56118.200	1377.200	1377.200	41.392	39.025	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:18 PM	46.607	27.430	23.966	-56115.078	-56115.078	-56132.322	-56132.322	-56132.322	-56115.078	-56115.078	-56132.322	-56132.322	-56132.322	-56116.297	-56116.297	-56116.297	-56116.297	-56116.297	-56116.297	1377.204	1377.204	41.323	38.985	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
5:26:19 PM	46.599	27.423	23.960	-56115.681	-56115.681	-56132.922	-56132.922	-56132.922	-56115.681	-56115.681	-56132.922	-56132.922	-56132.922	-56116.958	-56116.958	-56116.958	-56116.958	-56116.958	-56116.958	1377.200	1377.200	41.247	38.946	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:20 PM	46.616	27.426	23.963	-56116.383	-56116.383	-56133.638	-56133.638	-56133.638	-56116.383	-56116.383	-56133.638	-56133.638	-56133.638	-56117.604	-56117.604	-56117.604	-56117.604	-56117.604	-56117.604	1377.200	1377.200	41.184	38.925	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:21 PM	46.599	27.420	23.969	-56114.585	-56114.585	-56131.784	-56131.784	-56131.784	-56114.585	-56114.585	-56131.784	-56131.784	-56131.784	-56115.819	-56115.819	-56115.819	-56115.819	-56115.819	-56115.819	1377.199	1377.199	41.150	38.892	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:22 PM	46.543	27.424	23.968	-56116.087	-56116.087	-56133.329	-56133.329	-56133.329	-56116.087	-56116.087	-56133.329	-56133.329	-56133.329	-56117.319	-56117.319	-56117.319	-56117.319	-56117.319	-56117.319	1377.200	1377.200	41.061	38.873	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:23 PM	46.468	27.427	23.958	-56114.107	-56114.107	-56131.335	-56131.335	-56131.335	-56114.107	-56114.107	-56131.335	-56131.335	-56131.335	-56115.289	-56115.289	-56115.289	-56115.289	-56115.289	-56115.289	1377.202	1377.202	41.007	38.850	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:24 PM	46.399	27.423	23.962	-56115.902	-56115.902	-56133.131	-56133.131	-56133.131	-56115.902	-56115.902	-56133.131	-56133.131	-56133.131	-56117.163	-56117.163	-56117.163	-56117.163	-56117.163	-56117.163	1377.200	1377.200	40.932	38.819	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:25 PM	46.350	27.422	23.964	-56115.422	-56115.422	-56132.630	-56132.630	-56132.630	-56115.422	-56115.422	-56132.630	-56132.630	-56132.630	-56116.652	-56116.652	-56116.652	-56116.652	-56116.652	-56116.652	1377.203	1377.203	40.871	38.794	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:26 PM	46.336	27.419	23.956	-56115.124	-56115.124	-56132.379	-56132.379	-56132.379	-56115.124	-56115.124	-56132.379	-56132.379	-56132.379	-56116.364	-56116.364	-56116.364	-56116.364	-56116.364	-56116.364	1377.197	1377.197	40.794	38.747	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:27 PM	46.321	27.428	23.965	-56115.032	-56115.032	-56132.263	-56132.263	-56132.263	-56115.032	-56115.032	-56132.263	-56132.263	-56132.263	-56116.293	-56116.293	-56116.293	-56116.293	-56116.293	-56116.293	1377.199	1377.199	40.740	38.731	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:28 PM	46.214	27.419	23.966	-56116.813	-56116.813	-56134.002	-56134.002	-56134.002	-56116.813	-56116.813	-56134.002	-56134.002	-56134.002	-56118.052	-56118.052	-56118.052	-56118.052	-56118.052	-56118.052	1377.204	1377.204	40.712	38.719	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:29 PM	46.093	27.427	23.961	-56115.997	-56115.997	-56133.252	-56133.252	-56133.252	-56115.997	-56115.997	-56133.252	-56133.252	-56133.252	-56117.261	-56117.261	-56117.261	-56117.261	-56117.261	-56117.261	1377.204	1377.204	40.683	38.696	0.000	5.649	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:30 PM	46.521	27.400	23.957	-56116.168	-56116.168	-56133.401	-56133.401	-56133.401	-56116.168	-56116.168	-56133.401	-56133.401	-56133.401	-56117.378	-56117.378	-56117.378	-56117.378	-56117.378	-56117.378	1377.202	1377.202	40.638	38.670	0.000	13.291	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:31 PM	41.893	27.361	23.965	-56116.509	-56116.509	-56133.735	-56133.735	-56133.735	-56116.509	-56116.509	-56133.735	-56133.735	-56133.735	-56117.749	-56117.749	-56117.749	-56117.749	-56117.749	-56117.749	1377.205	1377.205	40.592	38.644	0.000	100.392	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
5:26:32 PM	38.502	27.316	23.949	-56115.844	-56115.844	-56133.017	-56133.017	-56133.017	-56115.844	-56115.844	-56133.017	-56133.017	-56133.017	-56117.084	-56117.084	-56117.084	-56117.084	-56117.084	-56117.084	1377.198	1377.198	40.567	38.602	0.000	143.214	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:33 PM	38.200	27.319	23.967	-56115.939	-56115.939	-56133.139	-56133.139	-56133.139	-56115.939	-56115.939	-56133.139	-56133.139	-56133.139	-56117.171	-56117.171	-56117.171	-56117.171	-56117.171	-56117.171	1377.208	1377.208	40.557	38.592	0.000	159.529	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:34 PM	37.893	27.286	23.951	-56116.679	-56116.679	-56133.887	-56133.887	-56133.887	-56116.679	-56116.679	-56133.887	-56133.887	-56133.887	-56117.909	-56117.909	-56117.909	-56117.909	-56117.909	-56117.909	1377.199	1377.199	40.538	38.570	0.000	171.814	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:35 PM	37.755	27.274	23.974	-56116.847	-56116.847	-56134.012	-56134.012	-56134.012	-56116.847	-56116.847	-56134.012	-56134.012	-56134.012	-56118.047	-56118.047	-56118.047	-56118.047	-56118.047	-56118.047	1377.202	1377.202	40.485	38.543	0.000	175.123	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:37 PM	37.867	27.286	23.974	-56117.170	-56117.170	-56134.359	-56134.359	-56134.359	-56117.170	-56117.170	-56134.359	-56134.359	-56134.359	-56118.392	-56118.392	-56118.392	-56118.392	-56118.392	-56118.392	1377.199	1377.199	40.455	38.537	0.000	185.464	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:38 PM	38.040	27.314	23.966	-56114.817	-56114.817	-56132.034	-56132.034	-56132.034	-56114.817	-56114.817	-56132.034	-56132.034	-56132.034	-56116.059	-56116.059	-56116.059	-56116.059	-56116.059	-56116.059	1377.201	1377.201	40.438	38.519	0.000	189.064	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:39 PM	38.007	27.314	23.958	-56115.380	-56115.380	-56132.579	-56132.579	-56132.579	-56115.380	-56115.380	-56132.579	-56132.579	-56132.579	-56116.599	-56116.599	-56116.599	-56116.599	-56116.599	-56116.599	1377.200	1377.200	40.432	38.490	0.000	193.289	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:40 PM	37.675	27.317	23.974	-56115.637	-56115.637	-56132.810	-56132.810	-56132.810	-56115.637	-56115.637	-56132.810	-56132.810	-56132.810	-56116.814	-56116.814	-56116.814	-56116.814	-56116.814	-56116.814	1377.203	1377.203	40.397	38.491	0.000	195.214	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:41 PM	37.246	27.312	23.962	-56115.781	-56115.781	-56132.946	-56132.946	-56132.946	-56115.781	-56115.781	-56132.946	-56132.946	-56132.946	-56116.995	-56116.995	-56116.995	-56116.995	-56116.995	-56116.995	1377.203	1377.203	40.368	38.487	0.000	189.248	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
5:26:42 PM	37.157	27.311	23.968	-56114.666	-56114.666	-56131.831	-56131.831	-56131.831	-56114.666	-56114.666	-56131.831	-56131.831	-56131.831	-56115.888	-56115.888	-56115.888	-56115.888	-56115.888	-56115.888	1377.205	1377.205	40.324	38.465	0.000	192.242	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:43 PM	37.105	27.272	23.959	-56114.502	-56114.502	-56131.698	-56131.698	-56131.698	-56114.502	-56114.502	-56131.698	-56131.698	-56131.698	-56115.712	-56115.712	-56115.712	-56115.712	-56115.712	-56115.712	1377.203	1377.203	40.299	38.448	0.000	193.093	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:44 PM	37.097	27.193	23.961	-56115.037	-56115.037	-56132.194	-56132.194	-56132.194	-56115.037	-56115.037	-56132.194	-56132.194	-56132.194	-56116.206	-56116.206	-56116.206	-56116.206	-56116.206	-56116.206	1377.200	1377.200	40.256	38.429	0.000	192.480	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.220
5:26:45 PM	37.000	27.140	23.949	-56115.211	-56115.211	-56132.358	-56132.358	-56132.358	-56115.211	-56115.211	-56132.358	-56132.358	-56132.358	-56116.411	-56116.411	-56116.411	-56116.411	-56116.411	-56116.411	1377.201	1377.201	40.218	38.418	0.000	194.038	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:46 PM	36.924	27.149	23.955	-56115.127	-56115.127	-56132.297	-56132.297	-56132.297	-56115.127	-56115.127	-56132.297	-56132.297	-56132.297	-56116.303	-56116.303	-56116.303	-56116.303	-56116.303	-56116.303	1377.205	1377.205	40.167	38.411	0.000	190.217	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:47 PM	36.864	27.155	23.952	-56115.854	-56115.854	-56133.021	-56133.021	-56133.021	-56115.854	-56115.854	-56133.021	-56133.021	-56133.021	-56117.041	-56117.041	-56117.041	-56117.041	-56117.041	-56117.041	1377.203	1377.203	40.130	38.376	0.000	194.362	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:48 PM	36.766	27.177	23.936	-56115.681	-56115.681	-56132.880	-56132.880	-56132.880	-56115.681	-56115.681	-56132.880	-56132.880	-56132.880	-56116.902	-56116.902	-56116.902	-56116.902	-56116.902	-56116.902	1377.201	1377.201	40.098	38.355	0.000	192.858	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:49 PM	36.642	27.197	23.935	-56117.041	-56117.041	-56134.167	-56134.167	-56134.167	-56117.041	-56117.041	-56134.167	-56134.167	-56134.167	-56118.231	-56118.231	-56118.231	-56118.231	-56118.231	-56118.231	1377.195	1377.195	40.019	38.318	0.000	190.349	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:50 PM	36.523	27.227	23.939	-56117.008	-56117.008	-56134.142	-56134.142	-56134.142	-56117.008	-56117.008	-56134.142	-56134.142	-56134.142	-56118.174	-56118.174	-56118.174	-56118.174	-56118.174	-56118.174	1377.202	1377.202	39.981	38.305	0.000	194.239	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:51 PM	36.448	27.254	23.955	-56115.507	-56115.507	-56132.706	-56132.706	-56132.706	-56115.507	-56115.507	-56132.706	-56132.706	-56132.706	-56116.667	-56116.667	-56116.667	-56116.667	-56116.667	-56116.667	1377.203	1377.203	39.926	38.289	0.000	193.004	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:52 PM	36.317	27.274	23.944	-56116.604	-56116.604	-56133.751	-56133.751	-56133.751	-56116.604	-56116.604	-56133.751	-56133.751	-56133.751	-56117.775	-56117.775	-56117.775	-56117.775	-56117.775	-56117.775	1377.199	1377.199	39.892	38.250	0.000	189.851	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.169
5:26:53 PM	36.156	27.283	23.950	-56115.495	-56115.495	-56132.647	-56132.647	-56132.647	-56115.495	-56115.495	-56132.647	-56132.647	-56132.647	-56116.656	-56116.656	-56116.656	-56116.656	-56116.656	-56116.656	1377.200	1377.200	39.844	38.235	0.000	194.770	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
5:26:54 PM	36.079	27.309	23.950	-56113.197	-56113.197	-56130.409	-56130.409	-56130.409	-56113.197	-56113.197	-56130.409	-56130.409	-56130.409	-56114.421	-56114.421	-56114.421	-56114.421	-56114.421	-56114.421	1377.203	1377.203	39.801	38.207	0.000	193.703	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:26:55 PM	35.963	27.310	23.955	-56117.737	-56117.737	-56134.911	-56134.911	-56134.911	-56117.737	-56117.737	-56134.911	-56134.911	-56134.911	-56118.890	-56118.890	-56118.890	-56118.890	-56118.890	-56118.890	1377.199	1377.199	39.765	38.168	0.000	192.251	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:56 PM	35.815	27.318	23.955	-56116.365	-56116.365	-56133.541	-56133.541	-56133.541	-56116.365	-56116.365	-56133.541	-56133.541	-56133.541	-56117.537	-56117.537	-56117.537	-56117.537	-56117.537	-56117.537	1377.203	1377.203	39.722	38.146	0.000	192.461	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:26:57 PM	35.613	27.328	23.963	-56115.294	-56115.294	-56132.462	-56132.462	-56132.462	-56115.294	-56115.294	-56132.462	-56132.462	-56132.462	-56116.455	-56116.455	-56116.455	-56116.455	-56116.455	-56116.455	1377.201	1377.201	39.663	38.112	0.000	192.730	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:26:58 PM	35.416	27.339	23.964	-56115.232	-56115.232	-56132.424	-56132.424	-56132.424	-56115.232	-56115.232	-56132.424	-56132.424	-56132.424	-56116.440	-56116.440	-56116.440	-56116.440	-56116.440	-56116.440	1377.201	1377.201	39.613	38.073	0.000	192.522	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
5:26:59 PM	35.168	27.333	23.961	-56115.755	-56115.755	-56132.899	-56132.899	-56132.899	-56115.755	-56115.755	-56132.899	-56132.899	-56132.899	-56116.926	-56116.926	-56116.926	-56116.926	-56116.926	-56116.926	1377.199	1377.199	39.565	38.036	0.000	192.189	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
5:27:01 PM	34.969	27.348	23.948	-56115.991	-56115.991	-56133.103	-56133.103	-56133.103	-56115.991	-56115.991	-56133.103	-56133.103	-56133.103	-56117.141	-56117.141	-56117.141	-56117.141	-56117.141	-56117.141	1377.200	1377.200	39.520	38.001	0.000	189.937	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:27:02 PM	34.697	27.357	23.954	-56115.693	-56115.693	-56132.876	-56132.876	-56132.876	-56115.693	-56115.693	-56132.876	-56132.876	-56132.876	-56116.859	-56116.859	-56116.859	-56116.859	-56116.859	-56116.859	1377.207	1377.207	39.492	37.979	0.000	191.604	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:27:03 PM	34.381	27.362	23.972	-56115.532	-56115.532	-56132.668	-56132.668	-56132.668	-56115.532	-56115.532	-56132.668	-56132.668	-56132.668	-56116.708	-56116.708	-56116.708	-56116.708	-56116.708	-56116.708	1377.206	1377.206	39.452	37.951	0.000	193.668	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:27:04 PM	34.100	27.353	23.954	-56113.070	-56113.070	-56130.222	-56130.222	-56130.222	-56113.070	-56113.070	-56130.222	-56130.222	-56130.222	-56114.234	-56114.234	-56114.234	-56114.234	-56114.234	-56114.234	1377.197	1377.197	39.395	37.911	0.000	195.223	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
5:27:05 PM	33.839	27.351	23.961	-56117.335	-56117.335	-56134.453	-56134.453	-56134.453	-56117.335	-56117.335	-56134.453	-56134.453	-56134.453	-56118.506	-56118.506	-56118.506	-56118.506	-56118.506	-56118.506	1377.200	1377.200	39.360	37.888	0.000	195.067	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
5:27:06 PM	33.528	27.354	23.981	-56116.988	-56116.988	-56134.119	-56134.119	-56134.119	-56116.988	-56116.988	-56134.119	-56134.119	-56134.119	-56118.138	-56118.138	-56118.138	-56118.138	-56118.138	-56118.138	1377.200	1377.200	39.327	37.862	0.000	193.292	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
5:27:07 PM	33.295	27.362	23.979	-56114.879	-56114.879	-56132.075	-56132.075	-56132.075	-56114.879	-56114.879	-56132.075	-56132.075	-56132.075	-56116.061	-56116.061	-56116.061	-56116.061	-56116.061	-56116.061	1377.198	1377.198	39.290	37.838	0.000	190.298	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
5:27:08 PM	33.062	27.368	23.975	-56115.914	-56115.914	-56133.066	-56133.066	-56133.066	-56115.914	-56115.914	-56133.066	-56133.066	-56133.066	-56117.035	-56117.035	-56117.035	-56117.035	-56117.035	-56117.035	1377.205	1377.205	39.265	37.818	0.000	193.368	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
