Time	T_F,Entrance	T_F,Exit	T_Nodes	sum(dT_Nodes)
2440.59	68.49027778	55.22955556	1325.214	12.358
2445.606	68.33461111	55.22955556	1325.245111	12.45133333
2450.61	68.14783333	55.19844444	1325.276278	12.29572222
2455.62	67.96111111	55.16727778	1325.151722	12.17116667
2460.804	67.74316667	55.16727778	1325.245167	12.20238889
2465.814	67.49416667	55.16727778	1325.245111	12.45133333
2470.818	67.71205556	55.10505556	1325.182889	12.26466667
2475.84	67.52527778	55.10505556	1325.182889	12.26466667
2480.844	67.33855556	55.07394444	1325.182889	12.26466667
2485.854	67.49416667	55.07394444	1325.151722	12.29583333
2490.87	67.33855556	55.04277778	1325.214	12.358
2495.874	67.55644444	55.04277778	1325.214	12.48244444
2500.884	67.36966667	55.01166667	1325.182889	12.26466667
2505.894	67.46305556	55.01166667	1325.120611	12.32694444
2510.91	67.36966667	54.98055556	1325.151778	12.29577778
2515.914	67.24516667	54.98055556	1325.0895	12.10894444
2520.924	67.214	54.98055556	1325.214	12.358
2525.94	67.24516667	54.91827778	1325.182833	12.38916667
2530.95	67.24516667	54.91827778	1325.182889	12.38911111
2535.954	67.05838889	54.88716667	1325.307389	12.26461111
2540.472	67.27627778	54.88716667	1325.058333	11.76655556
2545.476	67.27627778	54.856	1325.182833	12.14005556
2550.486	67.24516667	54.856	1325.151722	12.17116667
2555.49	66.90272222	54.856	1325.245167	12.20238889
2560.512	67.05838889	54.856	1325.151722	12.17116667
2565.516	67.05838889	54.82488889	1325.214	12.10888889
2570.526	67.214	54.82488889	1325.151722	12.17116667
2575.53	67.05838889	54.79377778	1325.027222	11.92211111
2580.546	67.12061111	54.79377778	1325.120611	12.07783333
2585.556	66.93388889	54.79377778	1325.151722	12.17116667
2590.566	67.24516667	54.76266667	1325.182833	12.14005556
2595.582	67.36966667	54.76266667	1325.120611	12.20227778
2600.598	67.52527778	54.76266667	1325.058333	11.891
2605.626	66.93388889	54.70038889	1325.027222	11.92211111
2610.732	66.74711111	54.70038889	1325.120611	12.07783333
2615.808	66.46694444	54.76266667	1325.0895	12.10894444
2620.836	66.68483333	54.76266667	1325.027222	11.92211111
2625.852	66.74711111	54.70038889	1325.0895	12.10894444
2630.862	66.8405	54.70038889	1325.151778	12.04666667
2635.866	67.30738889	54.70038889	1325.120611	12.07783333
2640.876	67.43188889	54.66927778	1325.120611	12.20227778
2645.892	66.8405	54.66927778	1325.120611	12.20227778
2650.896	66.8405	54.66927778	1325.027222	11.92211111
2655.906	66.80933333	54.66927778	1325.027222	11.92211111
2660.922	66.93388889	54.63811111	1325.0895	12.10894444
2665.932	67.33855556	54.66927778	1324.996111	11.82877778
2670.936	67.43188889	54.66927778	1325.027222	11.92211111
2675.946	67.58755556	54.63811111	1324.996111	11.82877778
2680.962	67.52527778	54.63811111	1324.996111	11.82877778
2685.468	67.64983333	54.63811111	1325.027222	11.92211111
2690.478	67.55644444	54.63811111	1325.027222	11.92211111
2695.494	67.24516667	54.63811111	1325.0895	12.10894444
2700.504	67.214	54.63811111	1325.0895	12.10894444
2705.508	67.24516667	54.57588889	1324.902667	11.67311111
2710.524	67.27627778	54.57588889	1324.996111	11.82877778
2715.534	67.24516667	54.57588889	1324.965	11.85988889
2720.538	66.74711111	54.54472222	1324.996111	11.82877778
2725.548	66.74711111	54.54472222	1324.933833	11.64194444
2730.564	66.56033333	54.54472222	1324.933889	11.76655556
2735.568	66.71594444	54.51361111	1324.996111	11.82877778
2740.578	66.965	54.51361111	1325.0895	12.10894444
2745.594	67.05838889	54.51361111	1325.089444	12.23344444
2750.604	67.27627778	54.51361111	1325.058389	12.14005556
2755.608	67.52527778	54.51361111	1325.058389	11.64205556
2760.618	67.46305556	54.51361111	1325.0895	11.73538889
2765.634	67.15177778	54.51361111	1325.0895	11.73538889
2770.644	67.30738889	54.45138889	1325.027222	11.54855556
2775.66	67.43188889	54.45138889	1325.0895	11.73538889
2780.676	67.46305556	54.45138889	1324.902722	11.29972222
2785.692	67.0895	54.45138889	1325.027222	11.79766667
2790.702	67.0895	54.42022222	1325.0895	11.85983333
2795.706	67.24516667	54.42022222	1325.0895	11.85983333
2800.716	67.33855556	54.38911111	1325.027222	11.79766667
2805.732	67.43188889	54.38911111	1324.996056	11.82883333
2810.742	67.46305556	54.38911111	1325.058389	11.7665
2815.746	67.05838889	54.358	1324.996056	11.57972222
2820.762	66.59144444	54.358	1325.058333	11.891
2825.772	66.74711111	54.358	1324.902667	11.67311111
2830.776	66.8405	54.29572222	1324.996056	11.82883333
2835.792	66.52922222	54.29572222	1325.027222	11.67322222
2840.802	66.34244444	54.26461111	1324.996056	11.82883333
2845.812	66.46694444	54.26461111	1325.089444	11.85988889
2850.828	66.34244444	54.26461111	1324.996056	11.95327778
2855.832	66.24905556	54.26461111	1324.996111	11.82877778
2860.86	66.21794444	54.26461111	1325.027278	11.67316667
2865.948	66.15566667	54.26461111	1324.965	11.73544444
2870.538	66.31133333	54.26461111	1325.027278	11.67316667
2875.542	66.49805556	54.26461111	1324.933833	11.64194444
2880.552	66.59144444	54.23344444	1324.902667	11.67311111
2885.568	66.59144444	54.23344444	1324.933833	11.76661111
2890.572	66.49805556	54.23344444	1324.933833	11.64194444
2895.582	66.31133333	54.23344444	1324.902722	11.54861111
2900.586	66.24905556	54.23344444	1324.933833	11.76661111
2905.608	66.31133333	54.23344444	1324.902722	11.54861111
2910.612	66.15566667	54.23344444	1324.933833	11.64194444
2915.622	66.24905556	54.26461111	1324.933833	11.64194444
2920.638	66.09338889	54.23344444	1324.871611	11.45527778
2925.642	66.09338889	54.23344444	1324.933833	11.64194444
2930.664	66.03116667	54.20233333	1324.933833	11.64194444
2935.68	65.90666667	54.20233333	1324.871556	11.57977778
2940.708	65.8755	54.20233333	1324.933833	11.64194444
2945.724	65.93777778	54.26461111	1324.809333	11.26844444
2950.74	66.24905556	54.23344444	1324.902722	11.54861111
2955.756	66.12455556	54.23344444	1324.840444	11.48644444
2960.772	65.8755	54.23344444	1324.902722	11.54861111
2965.794	65.81327778	54.20233333	1324.809333	11.39311111
2970.798	65.93777778	54.23344444	1324.871556	11.57977778
2975.808	66.06227778	54.23344444	1324.902667	11.67311111
2980.812	65.90666667	54.20233333	1324.871556	11.57977778
2985.834	66.06227778	54.23344444	1324.871556	11.57977778
2990.838	66.31133333	54.20233333	1324.809333	11.39311111
2995.848	65.93777778	54.20233333	1324.871556	11.57977778
3000.864	65.62644444	54.20233333	1324.809333	11.39311111
3005.868	65.90666667	54.20233333	1324.809333	11.51755556
3010.878	65.90666667	54.20233333	1324.809278	11.51761111
3015.894	65.751	54.17122222	1324.964944	11.48638889
3020.91	65.40855556	54.17122222	1324.902667	11.67311111
3025.92	65.65761111	54.17122222	1324.902722	11.54861111
3030.924	65.8755	54.17122222	1324.809333	11.51755556
3035.934	65.8755	54.10894444	1324.964944	11.61083333
3040.95	65.93777778	54.17122222	1324.933833	11.5175
3045.96	66.09338889	54.17122222	1324.871556	11.57977778
3050.466	66.15566667	54.17122222	1324.933833	11.5175
3055.482	66.21794444	54.17122222	1324.902722	11.42416667
3060.486	65.96888889	54.17122222	1324.902722	11.42416667
3065.496	66.03116667	54.17122222	1324.840444	11.48644444
3070.506	65.93777778	54.17122222	1324.840444	11.48644444
3075.522	66.15566667	54.17122222	1324.840444	11.48644444
3080.526	66.28016667	54.17122222	1324.809333	11.39311111
3085.536	66.24905556	54.10894444	1324.809333	11.51755556
3090.552	66.34244444	54.10894444	1324.809333	11.51755556
3095.562	66.34244444	54.10894444	1324.809333	11.51755556
3100.566	66.24905556	54.10894444	1324.809333	11.39311111
3105.576	66.28016667	54.07783333	1324.840444	11.48644444
3110.592	66.52922222	54.07783333	1324.840444	11.48644444
3115.596	66.71594444	54.10894444	1324.840444	11.61088889
3120.606	66.8405	54.10894444	1324.778222	11.42422222
3125.61	66.74711111	54.07783333	1324.840444	11.48644444
3130.632	66.52922222	54.07783333	1324.840444	11.48644444
3135.636	66.46694444	54.07783333	1324.809333	11.39311111
3140.646	66.12455556	54.07783333	1324.778167	11.42427778
3145.662	66.03116667	54.07783333	1324.778167	11.29961111
3150.666	65.84438889	54.07783333	1324.778167	11.29961111
3155.676	66.03116667	54.04672222	1324.809333	11.39311111
3160.692	66.12455556	54.01555556	1324.778167	11.29961111
3165.702	66.21794444	54.01555556	1324.809333	11.39311111
3170.718	65.90666667	54.01555556	1324.747	11.33077778
3175.722	66.24905556	54.01555556	1324.747	11.33077778
3180.732	66.37355556	54.01555556	1324.778167	11.29961111
3185.736	66.37355556	53.98444444	1324.715889	11.23744444
3190.758	66.09338889	53.98444444	1324.747	11.33077778
3195.762	66.12455556	53.98444444	1324.684778	11.26855556
3200.772	66.24905556	53.98444444	1324.715889	11.23744444
3205.788	66.24905556	53.98444444	1324.591389	10.86394444
3210.792	66.06227778	53.98444444	1324.6225	11.08172222
3215.802	66.21794444	53.98444444	1324.715889	11.23744444
3220.89	66.09338889	53.98444444	1324.715889	11.36188889
3225.588	65.8755	54.01555556	1324.6225	10.95727778
3230.7	65.50194444	54.01555556	1324.653667	11.29966667
3235.77	65.09727778	54.01555556	1324.715889	11.23744444
3240.78	65.06616667	54.01555556	1324.715889	11.23744444
3245.826	65.12838889	54.01555556	1324.715889	11.23744444
3250.83	64.6615	54.01555556	1324.653667	11.29966667
3255.84	64.75488889	54.01555556	1324.684778	11.26855556
3260.844	65.035	54.07783333	1324.747056	11.33072222
3265.866	65.28405556	54.10894444	1324.778222	11.42422222
3270.87	64.97277778	54.17122222	1324.747056	11.33072222
3275.88	64.87938889	54.20233333	1324.778222	11.42422222
3280.896	64.81711111	54.10894444	1324.747056	11.33072222
3285.9	64.84827778	54.07783333	1324.809333	11.26844444
3290.91	64.72372222	54.07783333	1324.653667	11.05055556
3295.92	64.94166667	54.04672222	1324.715944	11.23738889
3300.936	64.94166667	54.07783333	1324.715944	11.23738889
3305.94	64.87938889	54.07783333	1324.684778	11.01944444
3310.95	64.84827778	54.10894444	1324.498056	10.58372222
3315.462	64.72372222	54.17122222	1324.560278	10.77038889
3320.472	64.59922222	54.10894444	1324.622556	10.95722222
3325.476	64.69261111	54.10894444	1324.6225	11.08172222
3330.498	64.84827778	54.07783333	1324.715944	11.23738889
3335.502	64.94166667	54.07783333	1324.622556	10.95722222
3340.512	64.69261111	54.07783333	1324.591389	10.98838889
3345.516	64.537	54.07783333	1324.591389	11.11283333
3350.538	64.537	54.10894444	1324.684778	11.26855556
3355.542	64.69261111	54.10894444	1324.435722	10.52138889
3360.552	64.6615	54.07783333	1324.591389	10.98838889
3365.556	64.25683333	54.04672222	1324.560278	11.0195
3370.572	64.41244444	54.04672222	1324.498	10.83266667
3375.582	64.69261111	54.01555556	1324.591444	10.98833333
3380.592	64.63038889	54.04672222	1324.560278	11.0195
3385.608	64.6615	54.01555556	1324.466889	10.73933333
3390.612	64.69261111	53.98444444	1324.529167	10.92616667
3395.622	64.35022222	54.01555556	1324.435778	10.646
3400.626	64.41244444	54.01555556	1324.498056	10.95727778
3405.648	64.41244444	54.04672222	1324.591389	10.98838889
3410.772	64.13233333	54.04672222	1324.466889	10.61488889
3415.842	63.94555556	54.04672222	1324.466889	10.73933333
3420.846	63.75877778	54.01555556	1324.529111	10.80155556
3425.856	63.88327778	54.01555556	1324.560278	10.89505556
3430.902	64.22572222	53.98444444	1324.529167	10.92616667
3435.906	64.22572222	53.89105556	1324.529167	10.92616667
3440.928	64.22572222	53.85994444	1324.498	10.83266667
3445.932	64.22572222	53.85994444	1324.529167	10.92616667
3450.942	64.10116667	53.85994444	1324.498	10.83266667
3455.958	64.13233333	53.82877778	1324.498056	10.70816667
3460.464	64.41244444	53.82877778	1324.591444	10.86388889
3465.474	64.72372222	53.82877778	1324.591389	10.98838889
3470.49	65.06616667	53.82877778	1324.466889	10.61488889
3475.494	65.25294444	53.82877778	1324.560278	10.77038889
3480.504	65.22177778	53.82877778	1324.560278	10.77038889
3485.508	65.31516667	53.82877778	1324.466889	10.61488889
3490.53	65.15955556	53.79766667	1324.466889	10.73933333
3495.534	64.69261111	53.79766667	1324.529167	10.8015
3500.562	64.59922222	53.82877778	1324.498	10.83266667
3505.566	64.81711111	53.79766667	1324.435778	10.646
3510.576	64.69261111	53.82877778	1324.466889	10.73933333
3515.592	64.59922222	53.79766667	1324.435778	10.646
3520.602	64.41244444	53.79766667	1324.249056	9.961166667
3525.606	64.69261111	53.79766667	1324.280111	10.179
3530.622	64.50583333	53.76655556	1324.404611	10.5525
3535.632	64.44361111	53.76655556	1324.311278	10.2725
3540.678	64.28794444	53.70427778	1324.373556	10.33466667
3545.688	64.00783333	53.76655556	1324.342389	10.36583333
3550.692	63.94555556	53.79766667	1324.404611	10.5525
3555.708	63.66538889	53.79766667	1324.280111	10.179
3560.718	64.00783333	53.76655556	1324.404611	10.5525
3565.812	64.10116667	53.79766667	1324.404611	10.5525
3570.912	63.94555556	53.76655556	1324.404611	10.5525
3575.982	64.07005556	53.79766667	1324.186722	9.898833333
3580.488	63.82105556	53.79766667	1324.093333	9.618666667
3585.516	63.47861111	53.82877778	1324.3735	10.58361111
3590.562	63.38522222	53.82877778	1324.435778	10.77044444
3595.578	63.47861111	53.82877778	1324.404611	10.5525
3600.636	63.6965	53.76655556	1324.342389	10.36583333
3603.138	63.47861111	53.70427778	1324.3735	10.58361111
3605.664	63.44744444	53.70427778	1324.249	10.08566667
3610.68	63.29183333	53.70427778	1323.999944	10.45916667
3615.69	63.29183333	53.67311111	1323.937722	11.01938889
3620.694	63.38522222	53.642	1322.848222	11.86
3625.704	63.44744444	53.61088889	1321.634222	12.94955556
3630.72	63.60311111	53.5175	1318.708222	15.502
3635.736	63.10505556	53.48638889	1317.307389	16.40461111
3640.746	62.94944444	53.45522222	1316.249056	17.21405556
3645.762	62.82488889	53.42411111	1314.723722	18.11672222
3650.766	62.88716667	53.36183333	1312.949444	19.393
3655.782	62.63816667	53.393	1311.735389	20.35816667
3660.804	62.42022222	53.26844444	1308.902778	22.94166667
3665.838	62.29572222	53.20622222	1308.155611	23.31527778
3670.848	62.17122222	53.17505556	1307.470722	23.75105556
3675.852	61.89105556	53.08172222	1305.758778	25.08966667
3680.868	61.61088889	52.98833333	1304.606944	25.49416667
3685.878	61.42411111	52.95716667	1303.735389	26.24127778
3690.888	61.36188889	52.83266667	1301.369667	28.23344444
3695.892	60.89494444	52.77044444	1299.564167	29.78983333
3700.908	60.64594444	52.73927778	1299.439778	29.66533333
3705.918	60.11672222	52.58366667	1297.665389	30.9415
3710.922	158.0155556	56.47472222	1295.455278	32.40472222
3715.932	281.7197778	63.91444444	1294.926111	32.80922222
3720.948	438.2646111	77.61088889	1291.439667	36.17122222
3725.958	542.0156111	89.56416667	1291.035	36.32677778
3730.962	585.8443889	95.94555556	1289.1985	38.03883333
3735.48	637.0194444	107.3073889	1287.828833	39.15961111
3740.484	675.1205556	115.2762778	1286.241278	40.49805556
3745.494	682.1867778	119.6342778	1284.280111	42.21011111
3750.51	700.2412778	126.2957222	1283.470722	42.64594444
3755.52	710.8871667	132.1478333	1282.132278	43.85994444
3760.524	713.3773889	135.5097222	1280.015611	45.7275
3765.534	718.0155556	140.5525556	1279.144	46.47466667
3770.55	723.463	145.9688889	1277.525389	47.84438889
3775.554	725.2062222	147.6498333	1276.747111	48.37355556
3780.564	729.4397222	152.2568333	1276.404667	48.59155556
3785.568	730.1556667	155.8054444	1273.634278	51.61083333
3790.59	730.5291667	157.7665556	1273.136278	51.98438889
3795.594	732.3346667	160.7548889	1271.891111	52.856
3800.604	730.6536667	163.3073889	1270.801556	53.69644444
3805.62	732.2412778	164.8637778	1269.929944	54.56805556
3810.636	731.3073889	167.2295556	1267.906667	56.84044444
3815.694	734.0467222	169.7821111	1269.120722	56.3735
3820.71	734.5136111	170.9649444	1269.058389	56.43583333
3825.738	733.393	172.8326667	1267.8755	57.24516667
3830.838	733.6731667	174.5136111	1268.031222	56.965
3835.854	735.1050556	175.5097222	1267.906667	57.08955556
3840.882	734.358	177.0972778	1268.933889	56.43588889
3845.886	735.821	178.9338333	1268.280167	57.21405556
3850.908	734.3891111	179.5253333	1268.249056	57.24516667
3855.912	734.0467222	181.0817222	1268.871667	56.62255556
3860.94	736.1323333	182.2957222	1270.365722	55.1285
3865.464	736.3502222	182.9805556	1271.735389	53.75883333
3870.492	734.9493889	184.0388889	1272.638167	52.85605556
3875.55	736.4747222	184.9727222	1273.136222	52.48244444
3880.566	736.5681111	185.6887222	1274.505833	51.11283333
3885.588	737.1906667	186.5602778	1272.2335	53.38516667
3890.652	736.786	187.5252778	1273.634222	52.10888889
3895.662	736.8171667	187.8365556	1273.6965	52.29572222
3900.678	735.6653333	188.5525	1273.167389	52.82483333
3905.682	732.7704444	189.3307222	1276.342444	49.77422222
3910.692	735.0427778	189.6420556	1273.852167	52.2645
3915.708	733.1751111	190.2957222	1276.342444	49.77422222
3920.712	735.3540556	191.1050556	1274.723778	51.51755556
3925.722	735.0739444	191.2918333	1275.003889	51.36188889
3930.738	737.5953333	191.821	1275.128444	51.23733333
3932.652	737.7821111	191.9766667	1275.159556	51.33066667
3935.748	736.7237778	192.2879444	1274.412444	51.95333333
3940.752	737.9066111	192.5992222	1274.381389	52.10883333
3945.78	735.1672778	192.8793889	1276.498111	50.11677778
3950.802	737.9066111	193.3151667	1275.066222	51.92222222
3955.806	737.0972778	193.6264444	1276.280167	50.70827778
3960.816	737.4708333	194.0311111	1275.564278	51.42416667
3965.82	735.821	194.3735556	1276.5915	50.52138889
3970.836	736.2568333	194.5914444	1277.93	49.30733333
3975.846	736.8793889	195.0272222	1276.747056	50.73938889
3980.85	736.5992778	195.3073889	1277.494167	49.99227778
3985.872	734.2334444	195.4941667	1277.338556	50.14788889
3990.876	734.5136111	195.8366111	1278.0545	49.43194444
3995.886	735.1361667	196.3035	1280.762667	46.84822222
